condition,strategy,timeout_ms,run,frame,stall_ms
severe,reset-at-object,500,3,551,1019.0
severe,reset-at-object,500,3,552,982.0
severe,reset-at-object,500,4,267,375.0
severe,reset-at-object,500,4,283,352.0
severe,reset-at-object,500,4,297,349.0
severe,reset-at-object,500,4,298,676.0
severe,reset-at-object,500,4,299,911.0
severe,reset-at-object,500,4,300,951.0
severe,reset-at-object,500,4,326,750.0
severe,reset-at-object,500,4,327,921.0
severe,reset-at-object,500,4,328,863.0
severe,reset-at-object,500,4,329,972.0
severe,reset-at-object,500,4,330,906.0
severe,reset-at-object,500,4,331,339.0
severe,reset-at-object,500,4,550,369.0
severe,reset-at-object,500,4,551,936.0
severe,reset-at-object,500,4,552,968.0
severe,reset-at-object,500,5,267,388.0
severe,reset-at-object,500,5,282,177.0
severe,reset-at-object,500,5,297,527.0
severe,reset-at-object,500,5,298,665.0
severe,reset-at-object,500,5,299,910.0
severe,reset-at-object,500,5,316,503.0
severe,reset-at-object,500,5,328,346.0
severe,reset-at-object,500,5,329,748.0
severe,reset-at-object,500,5,330,1242.0
severe,reset-at-object,500,5,331,581.0
severe,reset-at-object,500,5,332,910.0
severe,reset-at-object,500,5,333,923.0
severe,reset-at-object,500,5,334,382.0
severe,reset-at-object,500,5,553,579.0
severe,reset-at-object,500,5,554,875.0
severe,reset-at-object,500,5,555,903.0
severe,reset-at-object,500,6,267,392.0
severe,reset-at-object,500,6,290,187.0
severe,reset-at-object,500,6,296,476.0
severe,reset-at-object,500,6,297,641.0
severe,reset-at-object,500,6,306,254.0
severe,reset-at-object,500,6,323,594.0
severe,reset-at-object,500,6,324,708.0
severe,reset-at-object,500,6,325,750.0
severe,reset-at-object,500,6,326,997.0
severe,reset-at-object,500,6,327,1023.0
severe,reset-at-object,500,6,328,965.0
severe,reset-at-object,500,6,329,1022.0
severe,reset-at-object,500,6,330,364.0
severe,reset-at-object,500,6,549,546.0
severe,reset-at-object,500,6,550,904.0
severe,reset-at-object,500,6,551,991.0
severe,reset-at-object,500,7,267,383.0
severe,reset-at-object,500,7,297,562.0
severe,reset-at-object,500,7,298,641.0
severe,reset-at-object,500,7,299,912.0
severe,reset-at-object,500,7,300,1056.0
severe,reset-at-object,500,7,329,980.0
severe,reset-at-object,500,7,330,695.0
severe,reset-at-object,500,7,331,911.0
severe,reset-at-object,500,7,332,888.0
severe,reset-at-object,500,7,333,895.0
severe,reset-at-object,500,7,334,387.0
severe,reset-at-object,500,7,553,257.0
severe,reset-at-object,500,7,554,917.0
severe,reset-at-object,500,7,555,952.0
severe,reset-at-object,500,8,267,392.0
severe,reset-at-object,500,8,297,574.0
severe,reset-at-object,500,8,298,720.0
severe,reset-at-object,500,8,299,807.0
severe,reset-at-object,500,8,328,694.0
severe,reset-at-object,500,8,329,760.0
severe,reset-at-object,500,8,330,932.0
severe,reset-at-object,500,8,331,911.0
severe,reset-at-object,500,8,332,1110.0
severe,reset-at-object,500,8,333,736.0
severe,reset-at-object,500,8,334,379.0
severe,reset-at-object,500,8,553,512.0
severe,reset-at-object,500,8,554,892.0
severe,reset-at-object,500,8,555,1022.0
severe,reset-at-object,500,9,267,391.0
severe,reset-at-object,500,9,282,272.0
severe,reset-at-object,500,9,297,404.0
severe,reset-at-object,500,9,298,688.0
severe,reset-at-object,500,9,306,250.0
severe,reset-at-object,500,9,323,578.0
severe,reset-at-object,500,9,324,696.0
severe,reset-at-object,500,9,325,763.0
severe,reset-at-object,500,9,351,590.0
severe,reset-at-object,500,9,352,911.0
severe,reset-at-object,500,9,353,936.0
severe,reset-at-object,500,9,354,859.0
severe,reset-at-object,500,9,355,376.0
severe,reset-at-object,500,9,574,469.0
severe,reset-at-object,500,9,575,880.0
severe,reset-at-object,500,9,576,964.0
severe,reset-at-object,500,10,267,376.0
severe,reset-at-object,500,10,278,207.0
severe,reset-at-object,500,10,297,488.0
severe,reset-at-object,500,10,298,629.0
severe,reset-at-object,500,10,316,222.0
severe,reset-at-object,500,10,324,607.0
severe,reset-at-object,500,10,325,719.0
severe,reset-at-object,500,10,326,761.0
severe,reset-at-object,500,10,352,580.0
severe,reset-at-object,500,10,353,922.0
severe,reset-at-object,500,10,354,925.0
severe,reset-at-object,500,10,355,859.0
severe,reset-at-object,500,10,356,376.0
severe,reset-at-object,500,10,575,338.0
severe,reset-at-object,500,10,576,986.0
severe,reset-at-object,500,10,577,1012.0
severe,reset-at-object,1000,1,289,197.0
severe,reset-at-object,1000,1,296,396.0
severe,reset-at-object,1000,1,297,557.0
severe,reset-at-object,1000,1,304,167.0
severe,reset-at-object,1000,1,313,566.0
severe,reset-at-object,1000,1,314,891.0
severe,reset-at-object,1000,1,344,572.0
severe,reset-at-object,1000,1,345,737.0
severe,reset-at-object,1000,1,346,932.0
severe,reset-at-object,1000,1,347,887.0
severe,reset-at-object,1000,1,348,972.0
severe,reset-at-object,1000,1,358,894.0
severe,reset-at-object,1000,1,359,352.0
severe,reset-at-object,1000,1,369,230.0
severe,reset-at-object,1000,1,608,630.0
severe,reset-at-object,1000,1,609,755.0
severe,reset-at-object,1000,2,292,246.0
severe,reset-at-object,1000,2,296,325.0
severe,reset-at-object,1000,2,297,581.0
severe,reset-at-object,1000,2,322,709.0
severe,reset-at-object,1000,2,323,641.0
severe,reset-at-object,1000,2,324,672.0
severe,reset-at-object,1000,2,327,155.0
severe,reset-at-object,1000,2,350,718.0
severe,reset-at-object,1000,2,351,802.0
severe,reset-at-object,1000,2,352,1173.0
severe,reset-at-object,1000,2,353,651.0
severe,reset-at-object,1000,2,354,1012.0
severe,reset-at-object,1000,2,355,245.0
severe,reset-at-object,1000,2,356,116.0
severe,reset-at-object,1000,2,585,103.0
severe,reset-at-object,1000,2,604,772.0
severe,reset-at-object,1000,2,605,791.0
severe,reset-at-object,1000,3,296,646.0
severe,reset-at-object,1000,3,297,427.0
severe,reset-at-object,1000,3,324,652.0
severe,reset-at-object,1000,3,325,688.0
severe,reset-at-object,1000,3,326,697.0
severe,reset-at-object,1000,3,355,801.0
severe,reset-at-object,1000,3,356,885.0
severe,reset-at-object,1000,3,357,912.0
severe,reset-at-object,1000,3,358,866.0
severe,reset-at-object,1000,3,359,965.0
severe,reset-at-object,1000,3,360,340.0
severe,reset-at-object,1000,3,609,682.0
severe,reset-at-object,1000,3,610,767.0
severe,reset-at-object,1000,4,257,179.0
severe,reset-at-object,1000,4,264,171.0
severe,reset-at-object,1000,4,275,151.0
severe,reset-at-object,1000,4,283,112.0
severe,reset-at-object,1000,4,286,475.0
severe,reset-at-object,1000,4,287,575.0
severe,reset-at-object,1000,4,302,293.0
severe,reset-at-object,1000,4,310,499.0
severe,reset-at-object,1000,4,311,687.0
severe,reset-at-object,1000,4,312,685.0
severe,reset-at-object,1000,4,323,259.0
severe,reset-at-object,1000,4,342,626.0
severe,reset-at-object,1000,4,343,956.0
severe,reset-at-object,1000,4,344,887.0
severe,reset-at-object,1000,4,345,948.0
severe,reset-at-object,1000,4,346,882.0
severe,reset-at-object,1000,4,347,375.0
severe,reset-at-object,1000,4,595,376.0
severe,reset-at-object,1000,4,596,476.0
severe,reset-at-object,1000,4,597,779.0
severe,reset-at-object,1000,5,292,264.0
severe,reset-at-object,1000,5,296,301.0
severe,reset-at-object,1000,5,297,586.0
severe,reset-at-object,1000,5,312,280.0
severe,reset-at-object,1000,5,319,542.0
severe,reset-at-object,1000,5,320,616.0
severe,reset-at-object,1000,5,321,734.0
severe,reset-at-object,1000,5,328,211.0
severe,reset-at-object,1000,5,351,717.0
severe,reset-at-object,1000,5,352,897.0
severe,reset-at-object,1000,5,353,911.0
severe,reset-at-object,1000,5,354,901.0
severe,reset-at-object,1000,5,355,942.0
severe,reset-at-object,1000,5,356,350.0
severe,reset-at-object,1000,5,605,785.0
severe,reset-at-object,1000,5,606,779.0
severe,reset-at-object,1000,6,287,168.0
severe,reset-at-object,1000,6,295,412.0
severe,reset-at-object,1000,6,296,503.0
severe,reset-at-object,1000,6,320,673.0
severe,reset-at-object,1000,6,321,664.0
severe,reset-at-object,1000,6,322,638.0
severe,reset-at-object,1000,6,342,314.0
severe,reset-at-object,1000,6,352,612.0
severe,reset-at-object,1000,6,353,909.0
severe,reset-at-object,1000,6,354,887.0
severe,reset-at-object,1000,6,355,937.0
severe,reset-at-object,1000,6,356,1127.0
severe,reset-at-object,1000,6,357,118.0
severe,reset-at-object,1000,6,596,162.0
severe,reset-at-object,1000,6,606,683.0
severe,reset-at-object,1000,6,607,791.0
severe,reset-at-object,1000,7,296,693.0
severe,reset-at-object,1000,7,297,380.0
severe,reset-at-object,1000,7,319,833.0
severe,reset-at-object,1000,7,320,686.0
severe,reset-at-object,1000,7,321,474.0
severe,reset-at-object,1000,7,351,781.0
severe,reset-at-object,1000,7,352,874.0
severe,reset-at-object,1000,7,353,948.0
severe,reset-at-object,1000,7,354,923.0
severe,reset-at-object,1000,7,355,882.0
severe,reset-at-object,1000,7,356,375.0
severe,reset-at-object,1000,7,605,737.0
severe,reset-at-object,1000,7,606,815.0
severe,reset-at-object,1000,8,296,503.0
severe,reset-at-object,1000,8,297,558.0
severe,reset-at-object,1000,8,325,668.0
severe,reset-at-object,1000,8,326,640.0
severe,reset-at-object,1000,8,327,746.0
severe,reset-at-object,1000,8,357,1575.0
severe,reset-at-object,1000,8,358,102.0
severe,reset-at-object,1000,8,359,923.0
severe,reset-at-object,1000,8,360,877.0
severe,reset-at-object,1000,8,361,918.0
severe,reset-at-object,1000,8,362,896.0
severe,reset-at-object,1000,8,612,802.0
severe,reset-at-object,1000,9,296,491.0
severe,reset-at-object,1000,9,297,581.0
severe,reset-at-object,1000,9,309,232.0
severe,reset-at-object,1000,9,315,536.0
severe,reset-at-object,1000,9,316,676.0
severe,reset-at-object,1000,9,340,373.0
severe,reset-at-object,1000,9,346,412.0
severe,reset-at-object,1000,9,347,781.0
severe,reset-at-object,1000,9,348,909.0
severe,reset-at-object,1000,9,349,914.0
severe,reset-at-object,1000,9,350,910.0
severe,reset-at-object,1000,9,351,894.0
severe,reset-at-object,1000,9,352,375.0
severe,reset-at-object,1000,9,579,121.0
severe,reset-at-object,1000,9,601,763.0
severe,reset-at-object,1000,9,602,789.0
severe,reset-at-object,1000,10,255,226.0
severe,reset-at-object,1000,10,277,434.0
severe,reset-at-object,1000,10,284,251.0
severe,reset-at-object,1000,10,285,535.0
severe,reset-at-object,1000,10,296,289.0
severe,reset-at-object,1000,10,306,536.0
severe,reset-at-object,1000,10,307,662.0
severe,reset-at-object,1000,10,330,378.0
severe,reset-at-object,1000,10,336,513.0
severe,reset-at-object,1000,10,337,641.0
severe,reset-at-object,1000,10,338,921.0
severe,reset-at-object,1000,10,339,994.0
severe,reset-at-object,1000,10,340,854.0
severe,reset-at-object,1000,10,341,835.0
severe,reset-at-object,1000,10,342,363.0
severe,reset-at-object,1000,10,589,286.0
severe,reset-at-object,1000,10,590,630.0
severe,reset-at-object,1000,10,591,766.0
severe,reset-stream,100,1,237,3486.0
severe,reset-stream,100,1,238,1000.0
severe,reset-stream,100,1,239,2106.0
severe,reset-stream,100,1,240,1986.0
severe,reset-stream,100,1,241,953.0
severe,reset-stream,100,1,242,3353.0
severe,reset-stream,100,1,243,2086.0
severe,reset-stream,100,1,274,911.0
severe,reset-stream,100,1,313,1578.0
severe,reset-stream,100,1,314,975.0
severe,reset-stream,100,2,226,589.0
severe,reset-stream,100,2,227,4285.0
severe,reset-stream,100,2,228,1024.0
severe,reset-stream,100,2,229,1094.0
severe,reset-stream,100,2,230,2009.0
severe,reset-stream,100,2,231,1999.0
severe,reset-stream,100,2,232,352.0
severe,reset-stream,100,2,233,2019.0
severe,reset-stream,100,2,264,809.0
severe,reset-stream,100,2,265,1131.0
severe,reset-stream,100,2,269,757.0
severe,reset-stream,100,2,270,1039.0
severe,reset-stream,100,2,279,651.0
severe,reset-stream,100,3,236,295.0
severe,reset-stream,100,3,237,1070.0
severe,reset-stream,100,3,238,2189.0
severe,reset-stream,100,3,239,999.0
severe,reset-stream,100,3,240,3105.0
severe,reset-stream,100,3,241,2968.0
severe,reset-stream,100,3,242,376.0
severe,reset-stream,100,3,243,1961.0
severe,reset-stream,100,3,244,1976.0
severe,reset-stream,100,3,343,590.0
severe,reset-stream,100,3,344,1919.0
severe,reset-stream,100,4,236,1413.0
severe,reset-stream,100,4,237,1033.0
severe,reset-stream,100,4,238,1109.0
severe,reset-stream,100,4,239,997.0
severe,reset-stream,100,4,240,2108.0
severe,reset-stream,100,4,241,996.0
severe,reset-stream,100,4,242,988.0
severe,reset-stream,100,4,243,1022.0
severe,reset-stream,100,4,244,1286.0
severe,reset-stream,100,4,245,1010.0
severe,reset-stream,100,4,246,1000.0
severe,reset-stream,100,4,247,1975.0
severe,reset-stream,100,4,346,2519.0
severe,reset-stream,100,5,195,519.0
severe,reset-stream,100,5,196,1154.0
severe,reset-stream,100,5,197,1108.0
severe,reset-stream,100,5,198,6244.0
severe,reset-stream,100,5,199,2024.0
severe,reset-stream,100,5,200,3295.0
severe,reset-stream,100,5,230,1913.0
severe,reset-stream,100,5,231,106.0
severe,reset-stream,100,5,233,949.0
severe,reset-stream,100,5,234,976.0
severe,reset-stream,100,5,243,660.0
severe,reset-stream,100,5,244,976.0
severe,reset-stream,100,6,236,5560.0
severe,reset-stream,100,6,237,2100.0
severe,reset-stream,100,6,238,2024.0
severe,reset-stream,100,6,239,5260.0
severe,reset-stream,100,6,269,204.0
severe,reset-stream,100,6,273,1667.0
severe,reset-stream,100,6,274,953.0
severe,reset-stream,100,6,275,1904.0
severe,reset-stream,100,7,237,1366.0
severe,reset-stream,100,7,238,4189.0
severe,reset-stream,100,7,239,1048.0
severe,reset-stream,100,7,240,1020.0
severe,reset-stream,100,7,241,999.0
severe,reset-stream,100,7,242,1002.0
severe,reset-stream,100,7,243,1009.0
severe,reset-stream,100,7,244,2297.0
severe,reset-stream,100,7,245,3008.0
severe,reset-stream,100,7,249,1818.0
severe,reset-stream,100,7,258,1613.0
severe,reset-stream,100,8,236,308.0
severe,reset-stream,100,8,237,1094.0
severe,reset-stream,100,8,238,2154.0
severe,reset-stream,100,8,239,3047.0
severe,reset-stream,100,8,240,2046.0
severe,reset-stream,100,8,241,2331.0
severe,reset-stream,100,8,242,3904.0
severe,reset-stream,100,8,243,1012.0
severe,reset-stream,100,8,274,906.0
severe,reset-stream,100,8,283,676.0
severe,reset-stream,100,8,284,965.0
severe,reset-stream,100,8,285,976.0
severe,reset-stream,100,9,236,302.0
severe,reset-stream,100,9,237,1118.0
severe,reset-stream,100,9,238,2141.0
severe,reset-stream,100,9,239,968.0
severe,reset-stream,100,9,240,1066.0
severe,reset-stream,100,9,241,2056.0
severe,reset-stream,100,9,242,1023.0
severe,reset-stream,100,9,243,1965.0
severe,reset-stream,100,9,244,378.0
severe,reset-stream,100,9,245,1943.0
severe,reset-stream,100,9,246,1917.0
severe,reset-stream,100,9,247,1011.0
severe,reset-stream,100,9,248,1043.0
severe,reset-stream,100,9,287,567.0
severe,reset-stream,100,9,288,990.0
severe,reset-stream,100,10,237,1346.0
severe,reset-stream,100,10,238,1033.0
severe,reset-stream,100,10,239,1107.0
severe,reset-stream,100,10,240,4103.0
severe,reset-stream,100,10,241,1012.0
severe,reset-stream,100,10,242,1011.0
severe,reset-stream,100,10,243,988.0
severe,reset-stream,100,10,244,5224.0
severe,reset-stream,100,10,246,1941.0
severe,reset-stream,100,10,255,708.0
severe,reset-stream,100,10,256,1904.0
severe,reset-stream,200,1,237,262.0
severe,reset-stream,200,1,252,294.0
severe,reset-stream,200,1,256,2426.0
severe,reset-stream,200,1,257,2024.0
severe,reset-stream,200,1,258,3091.0
severe,reset-stream,200,1,259,2000.0
severe,reset-stream,200,1,260,364.0
severe,reset-stream,200,1,479,1461.0
severe,reset-stream,200,2,237,271.0
severe,reset-stream,200,2,238,2140.0
severe,reset-stream,200,2,239,1107.0
severe,reset-stream,200,2,240,1000.0
severe,reset-stream,200,2,241,5091.0
severe,reset-stream,200,2,242,1012.0
severe,reset-stream,200,2,243,387.0
severe,reset-stream,200,2,273,904.0
severe,reset-stream,200,2,274,101.0
severe,reset-stream,200,2,432,1506.0
severe,reset-stream,200,2,433,954.0
severe,reset-stream,200,3,237,249.0
severe,reset-stream,200,3,238,1120.0
severe,reset-stream,200,3,239,3143.0
severe,reset-stream,200,3,240,1020.0
severe,reset-stream,200,3,241,3082.0
severe,reset-stream,200,3,242,1974.0
severe,reset-stream,200,3,243,412.0
severe,reset-stream,200,3,462,508.0
severe,reset-stream,200,3,463,941.0
severe,reset-stream,200,4,237,291.0
severe,reset-stream,200,4,238,1020.0
severe,reset-stream,200,4,239,1093.0
severe,reset-stream,200,4,240,1119.0
severe,reset-stream,200,4,241,3096.0
severe,reset-stream,200,4,242,2007.0
severe,reset-stream,200,4,243,1999.0
severe,reset-stream,200,4,244,404.0
severe,reset-stream,200,4,463,447.0
severe,reset-stream,200,5,237,269.0
severe,reset-stream,200,5,238,2154.0
severe,reset-stream,200,5,239,2094.0
severe,reset-stream,200,5,240,1048.0
severe,reset-stream,200,5,241,2067.0
severe,reset-stream,200,5,242,1987.0
severe,reset-stream,200,5,243,1366.0
severe,reset-stream,200,5,462,544.0
severe,reset-stream,200,5,463,927.0
severe,reset-stream,200,6,237,444.0
severe,reset-stream,200,6,250,566.0
severe,reset-stream,200,6,251,1035.0
severe,reset-stream,200,6,252,3130.0
severe,reset-stream,200,6,253,1082.0
severe,reset-stream,200,6,254,3021.0
severe,reset-stream,200,6,255,1333.0
severe,reset-stream,200,6,474,517.0
severe,reset-stream,200,6,475,1939.0
severe,reset-stream,200,7,237,1366.0
severe,reset-stream,200,7,238,3151.0
severe,reset-stream,200,7,239,2106.0
severe,reset-stream,200,7,240,2010.0
severe,reset-stream,200,7,241,1985.0
severe,reset-stream,200,7,242,415.0
severe,reset-stream,200,7,461,473.0
severe,reset-stream,200,7,462,949.0
severe,reset-stream,200,7,463,963.0
severe,reset-stream,200,8,236,287.0
severe,reset-stream,200,8,237,1143.0
severe,reset-stream,200,8,238,987.0
severe,reset-stream,200,8,239,2154.0
severe,reset-stream,200,8,240,3103.0
severe,reset-stream,200,8,241,3368.0
severe,reset-stream,200,8,460,540.0
severe,reset-stream,200,8,461,905.0
severe,reset-stream,200,9,229,526.0
severe,reset-stream,200,9,230,3261.0
severe,reset-stream,200,9,231,953.0
severe,reset-stream,200,9,232,3129.0
severe,reset-stream,200,9,233,3033.0
severe,reset-stream,200,9,234,1353.0
severe,reset-stream,200,9,265,957.0
severe,reset-stream,200,9,393,607.0
severe,reset-stream,200,9,394,1905.0
severe,reset-stream,200,10,236,1413.0
severe,reset-stream,200,10,237,2142.0
severe,reset-stream,200,10,238,988.0
severe,reset-stream,200,10,239,2107.0
severe,reset-stream,200,10,240,4020.0
severe,reset-stream,200,10,241,352.0
severe,reset-stream,200,10,242,921.0
severe,reset-stream,200,10,273,952.0
severe,reset-stream,200,10,333,146.0
severe,reset-stream,200,10,402,2443.0
severe,reset-stream,500,1,258,681.0
severe,reset-stream,500,1,263,207.0
severe,reset-stream,500,1,288,1111.0
severe,reset-stream,500,1,289,957.0
severe,reset-stream,500,1,319,2300.0
severe,reset-stream,500,1,320,1803.0
severe,reset-stream,500,1,321,952.0
severe,reset-stream,500,1,322,340.0
severe,reset-stream,500,1,541,532.0
severe,reset-stream,500,1,542,953.0
severe,reset-stream,500,2,256,819.0
severe,reset-stream,500,2,279,130.0
severe,reset-stream,500,2,286,467.0
severe,reset-stream,500,2,287,677.0
severe,reset-stream,500,2,288,920.0
severe,reset-stream,500,2,295,216.0
severe,reset-stream,500,2,304,587.0
severe,reset-stream,500,2,305,3801.0
severe,reset-stream,500,2,306,1080.0
severe,reset-stream,500,2,307,364.0
severe,reset-stream,500,2,526,1462.0
severe,reset-stream,500,3,267,391.0
severe,reset-stream,500,3,273,125.0
severe,reset-stream,500,3,289,183.0
severe,reset-stream,500,3,297,400.0
severe,reset-stream,500,3,298,641.0
severe,reset-stream,500,3,313,228.0
severe,reset-stream,500,3,321,482.0
severe,reset-stream,500,3,322,698.0
severe,reset-stream,500,3,323,974.0
severe,reset-stream,500,3,324,2008.0
severe,reset-stream,500,3,325,2356.0
severe,reset-stream,500,3,385,145.0
severe,reset-stream,500,3,544,455.0
severe,reset-stream,500,4,266,445.0
severe,reset-stream,500,4,268,276.0
severe,reset-stream,500,4,296,1055.0
severe,reset-stream,500,4,297,898.0
severe,reset-stream,500,4,327,1469.0
severe,reset-stream,500,4,328,862.0
severe,reset-stream,500,4,329,947.0
severe,reset-stream,500,4,330,2185.0
severe,reset-stream,500,4,549,466.0
severe,reset-stream,500,4,550,963.0
severe,reset-stream,500,4,551,942.0
severe,reset-stream,500,5,266,424.0
severe,reset-stream,500,5,296,562.0
severe,reset-stream,500,5,297,665.0
severe,reset-stream,500,5,298,907.0
severe,reset-stream,500,5,328,1399.0
severe,reset-stream,500,5,329,814.0
severe,reset-stream,500,5,330,1006.0
severe,reset-stream,500,5,331,925.0
severe,reset-stream,500,5,332,1283.0
severe,reset-stream,500,5,551,1445.0
severe,reset-stream,500,6,267,389.0
severe,reset-stream,500,6,291,206.0
severe,reset-stream,500,6,297,440.0
severe,reset-stream,500,6,298,677.0
severe,reset-stream,500,6,299,898.0
severe,reset-stream,500,6,300,1046.0
severe,reset-stream,500,6,301,2068.0
severe,reset-stream,500,6,302,1000.0
severe,reset-stream,500,6,303,1011.0
severe,reset-stream,500,6,304,976.0
severe,reset-stream,500,6,305,376.0
severe,reset-stream,500,6,524,558.0
severe,reset-stream,500,6,525,903.0
severe,reset-stream,500,7,266,416.0
severe,reset-stream,500,7,296,1216.0
severe,reset-stream,500,7,297,933.0
severe,reset-stream,500,7,326,1477.0
severe,reset-stream,500,7,327,886.0
severe,reset-stream,500,7,328,3192.0
severe,reset-stream,500,8,266,570.0
severe,reset-stream,500,8,296,446.0
severe,reset-stream,500,8,297,641.0
severe,reset-stream,500,8,317,346.0
severe,reset-stream,500,8,325,827.0
severe,reset-stream,500,8,331,273.0
severe,reset-stream,500,8,350,571.0
severe,reset-stream,500,8,351,2665.0
severe,reset-stream,500,8,352,1299.0
severe,reset-stream,500,8,571,398.0
severe,reset-stream,500,9,267,390.0
severe,reset-stream,500,9,297,537.0
severe,reset-stream,500,9,298,665.0
severe,reset-stream,500,9,303,234.0
severe,reset-stream,500,9,324,2049.0
severe,reset-stream,500,9,329,295.0
severe,reset-stream,500,9,350,337.0
severe,reset-stream,500,9,351,899.0
severe,reset-stream,500,9,352,937.0
severe,reset-stream,500,9,353,906.0
severe,reset-stream,500,9,354,400.0
severe,reset-stream,500,9,573,394.0
severe,reset-stream,500,9,574,928.0
severe,reset-stream,500,10,256,775.0
severe,reset-stream,500,10,258,207.0
severe,reset-stream,500,10,286,446.0
severe,reset-stream,500,10,287,689.0
severe,reset-stream,500,10,288,909.0
severe,reset-stream,500,10,299,266.0
severe,reset-stream,500,10,310,542.0
severe,reset-stream,500,10,311,797.0
severe,reset-stream,500,10,312,2872.0
severe,reset-stream,500,10,313,1022.0
severe,reset-stream,500,10,314,316.0
severe,reset-stream,500,10,315,137.0
severe,reset-stream,500,10,533,1352.0
severe,reset-stream,500,10,534,1011.0
severe,reset-stream,1000,1,290,439.0
severe,reset-stream,1000,1,291,486.0
severe,reset-stream,1000,1,292,105.0
severe,reset-stream,1000,1,309,178.0
severe,reset-stream,1000,1,321,1280.0
severe,reset-stream,1000,1,322,769.0
severe,reset-stream,1000,1,352,781.0
severe,reset-stream,1000,1,353,897.0
severe,reset-stream,1000,1,354,840.0
severe,reset-stream,1000,1,355,1843.0
severe,reset-stream,1000,1,356,362.0
severe,reset-stream,1000,1,604,184.0
severe,reset-stream,1000,1,605,595.0
severe,reset-stream,1000,1,606,755.0
severe,reset-stream,1000,2,296,501.0
severe,reset-stream,1000,2,297,582.0
severe,reset-stream,1000,2,326,1984.0
severe,reset-stream,1000,2,356,1638.0
severe,reset-stream,1000,2,357,1727.0
severe,reset-stream,1000,2,358,1260.0
severe,reset-stream,1000,2,607,664.0
severe,reset-stream,1000,2,608,767.0
severe,reset-stream,1000,3,289,129.0
severe,reset-stream,1000,3,296,931.0
severe,reset-stream,1000,3,304,172.0
severe,reset-stream,1000,3,312,584.0
severe,reset-stream,1000,3,313,628.0
severe,reset-stream,1000,3,343,685.0
severe,reset-stream,1000,3,344,772.0
severe,reset-stream,1000,3,345,850.0
severe,reset-stream,1000,3,346,947.0
severe,reset-stream,1000,3,347,1057.0
severe,reset-stream,1000,3,352,833.0
severe,reset-stream,1000,3,353,465.0
severe,reset-stream,1000,3,600,323.0
severe,reset-stream,1000,3,602,569.0
severe,reset-stream,1000,4,296,1061.0
severe,reset-stream,1000,4,324,657.0
severe,reset-stream,1000,4,325,652.0
severe,reset-stream,1000,4,326,743.0
severe,reset-stream,1000,4,333,117.0
severe,reset-stream,1000,4,337,1609.0
severe,reset-stream,1000,4,338,887.0
severe,reset-stream,1000,4,345,871.0
severe,reset-stream,1000,4,346,956.0
severe,reset-stream,1000,4,349,386.0
severe,reset-stream,1000,4,583,205.0
severe,reset-stream,1000,4,587,179.0
severe,reset-stream,1000,4,597,646.0
severe,reset-stream,1000,4,598,778.0
severe,reset-stream,1000,5,294,212.0
severe,reset-stream,1000,5,295,356.0
severe,reset-stream,1000,5,296,569.0
severe,reset-stream,1000,5,312,298.0
severe,reset-stream,1000,5,318,559.0
severe,reset-stream,1000,5,319,676.0
severe,reset-stream,1000,5,320,685.0
severe,reset-stream,1000,5,332,266.0
severe,reset-stream,1000,5,350,663.0
severe,reset-stream,1000,5,351,900.0
severe,reset-stream,1000,5,352,896.0
severe,reset-stream,1000,5,353,938.0
severe,reset-stream,1000,5,354,895.0
severe,reset-stream,1000,5,355,375.0
severe,reset-stream,1000,5,604,809.0
severe,reset-stream,1000,5,605,779.0
severe,reset-stream,1000,6,296,505.0
severe,reset-stream,1000,6,297,567.0
severe,reset-stream,1000,6,315,253.0
severe,reset-stream,1000,6,318,636.0
severe,reset-stream,1000,6,319,1364.0
severe,reset-stream,1000,6,340,366.0
severe,reset-stream,1000,6,348,544.0
severe,reset-stream,1000,6,349,897.0
severe,reset-stream,1000,6,350,2681.0
severe,reset-stream,1000,6,351,529.0
severe,reset-stream,1000,6,600,670.0
severe,reset-stream,1000,7,296,515.0
severe,reset-stream,1000,7,297,905.0
severe,reset-stream,1000,7,322,464.0
severe,reset-stream,1000,7,323,1318.0
severe,reset-stream,1000,7,353,1642.0
severe,reset-stream,1000,7,354,2996.0
severe,reset-stream,1000,7,602,329.0
severe,reset-stream,1000,7,603,1278.0
severe,reset-stream,1000,8,296,514.0
severe,reset-stream,1000,8,297,581.0
severe,reset-stream,1000,8,298,778.0
severe,reset-stream,1000,8,328,658.0
severe,reset-stream,1000,8,329,1455.0
severe,reset-stream,1000,8,355,1536.0
severe,reset-stream,1000,8,356,902.0
severe,reset-stream,1000,8,357,858.0
severe,reset-stream,1000,8,358,366.0
severe,reset-stream,1000,8,577,113.0
severe,reset-stream,1000,8,601,265.0
severe,reset-stream,1000,8,607,696.0
severe,reset-stream,1000,8,608,767.0
severe,reset-stream,1000,9,296,503.0
severe,reset-stream,1000,9,297,714.0
severe,reset-stream,1000,9,312,523.0
severe,reset-stream,1000,9,313,752.0
severe,reset-stream,1000,9,343,698.0
severe,reset-stream,1000,9,344,760.0
severe,reset-stream,1000,9,345,908.0
severe,reset-stream,1000,9,346,888.0
severe,reset-stream,1000,9,347,960.0
severe,reset-stream,1000,9,357,894.0
severe,reset-stream,1000,9,358,657.0
severe,reset-stream,1000,9,607,510.0
severe,reset-stream,1000,10,296,456.0
severe,reset-stream,1000,10,297,581.0
severe,reset-stream,1000,10,325,656.0
