condition,strategy,timeout_ms,run,group_id,object_id,frame_type,latency_ms
baseline,none,0,1,23,27,P,50.3
baseline,none,0,1,23,28,P,50.2
baseline,none,0,1,23,29,P,50.2
baseline,none,0,1,24,0,I,56.2
baseline,none,0,1,24,1,P,50.3
baseline,none,0,1,24,2,P,50.3
baseline,none,0,1,24,3,P,50.2
baseline,none,0,1,24,4,P,50.2
baseline,none,0,1,24,5,P,50.2
baseline,none,0,1,24,6,P,50.1
baseline,none,0,1,24,7,P,50.3
baseline,none,0,1,24,8,P,50.3
baseline,none,0,1,24,9,P,50.3
baseline,none,0,1,24,10,P,50.4
baseline,none,0,1,24,11,P,50.3
baseline,none,0,1,24,12,P,50.5
baseline,none,0,1,24,13,P,50.3
baseline,none,0,1,24,14,P,50.2
baseline,none,0,1,24,15,P,50.3
baseline,none,0,1,24,16,P,50.3
baseline,none,0,1,24,17,P,50.3
baseline,none,0,1,24,18,P,50.4
baseline,none,0,1,24,19,P,50.4
baseline,none,0,1,24,20,P,50.4
baseline,none,0,1,24,21,P,50.3
baseline,none,0,1,24,22,P,50.3
baseline,none,0,1,24,23,P,50.2
baseline,none,0,1,24,24,P,50.2
baseline,none,0,1,24,25,P,50.2
baseline,none,0,1,24,26,P,50.2
baseline,none,0,1,24,27,P,50.3
baseline,none,0,1,24,28,P,50.3
baseline,none,0,1,24,29,P,50.3
baseline,none,0,1,25,0,I,55.2
baseline,none,0,1,25,1,P,50.2
baseline,none,0,1,25,2,P,50.2
baseline,none,0,1,25,3,P,50.2
baseline,none,0,1,25,4,P,50.4
baseline,none,0,1,25,5,P,50.6
baseline,none,0,1,25,6,P,50.4
baseline,none,0,1,25,7,P,50.5
baseline,none,0,1,25,8,P,50.3
baseline,none,0,1,25,9,P,50.3
baseline,none,0,1,25,10,P,50.3
baseline,none,0,1,25,11,P,50.6
baseline,none,0,1,25,12,P,50.5
baseline,none,0,1,25,13,P,50.5
baseline,none,0,1,25,14,P,50.3
baseline,none,0,1,25,15,P,50.4
baseline,none,0,1,25,16,P,50.5
baseline,none,0,1,25,17,P,50.4
baseline,none,0,1,25,18,P,50.4
baseline,none,0,1,25,19,P,50.4
baseline,none,0,1,25,20,P,50.3
baseline,none,0,1,25,21,P,50.4
baseline,none,0,1,25,22,P,50.4
baseline,none,0,1,25,23,P,50.5
baseline,none,0,1,25,24,P,50.3
baseline,none,0,1,25,25,P,50.2
baseline,none,0,1,25,26,P,50.4
baseline,none,0,1,25,27,P,50.4
baseline,none,0,1,25,28,P,50.4
baseline,none,0,1,25,29,P,50.3
baseline,none,0,1,26,0,I,53.8
baseline,none,0,1,26,1,P,50.4
baseline,none,0,1,26,2,P,50.4
baseline,none,0,1,26,3,P,50.3
baseline,none,0,1,26,4,P,50.3
baseline,none,0,1,26,5,P,50.3
baseline,none,0,1,26,6,P,50.3
baseline,none,0,1,26,7,P,50.4
baseline,none,0,1,26,8,P,50.4
baseline,none,0,1,26,9,P,50.2
baseline,none,0,1,26,10,P,50.3
baseline,none,0,1,26,11,P,50.3
baseline,none,0,1,26,12,P,50.2
baseline,none,0,1,26,13,P,50.4
baseline,none,0,1,26,14,P,50.4
baseline,none,0,1,26,15,P,50.5
baseline,none,0,1,26,16,P,50.2
baseline,none,0,1,26,17,P,50.3
baseline,none,0,1,26,18,P,50.3
baseline,none,0,1,26,19,P,50.2
baseline,none,0,1,26,20,P,50.2
baseline,none,0,1,26,21,P,50.4
baseline,none,0,1,26,22,P,50.2
baseline,none,0,1,26,23,P,50.3
baseline,none,0,1,26,24,P,50.3
baseline,none,0,1,26,25,P,50.3
baseline,none,0,1,26,26,P,50.3
baseline,none,0,1,26,27,P,50.5
baseline,none,0,1,26,28,P,50.4
baseline,none,0,1,26,29,P,50.4
baseline,none,0,1,27,0,I,55.5
baseline,none,0,1,27,1,P,50.2
baseline,none,0,1,27,2,P,50.2
baseline,none,0,1,27,3,P,50.2
baseline,none,0,1,27,4,P,50.3
baseline,none,0,1,27,5,P,50.3
baseline,none,0,1,27,6,P,50.5
baseline,none,0,1,27,7,P,50.3
baseline,none,0,1,27,8,P,50.3
baseline,none,0,1,27,9,P,50.4
baseline,none,0,1,27,10,P,50.5
baseline,none,0,1,27,11,P,50.2
baseline,none,0,1,27,12,P,50.3
baseline,none,0,1,27,13,P,50.3
baseline,none,0,1,27,14,P,50.4
baseline,none,0,1,27,15,P,50.4
baseline,none,0,1,27,16,P,50.4
baseline,none,0,1,27,17,P,50.3
baseline,none,0,1,27,18,P,50.4
baseline,none,0,1,27,19,P,50.4
baseline,none,0,1,27,20,P,50.3
baseline,none,0,1,27,21,P,50.3
baseline,none,0,1,27,22,P,50.3
baseline,none,0,1,27,23,P,50.4
baseline,none,0,1,27,24,P,50.4
baseline,none,0,1,27,25,P,50.4
baseline,none,0,1,27,26,P,50.5
baseline,none,0,1,27,27,P,50.3
baseline,none,0,1,27,28,P,50.3
baseline,none,0,1,27,29,P,50.3
baseline,none,0,1,28,0,I,53.0
baseline,none,0,1,28,1,P,50.3
baseline,none,0,1,28,2,P,50.3
baseline,none,0,1,28,3,P,50.4
baseline,none,0,1,28,4,P,50.4
baseline,none,0,1,28,5,P,50.3
baseline,none,0,1,28,6,P,50.3
baseline,none,0,1,28,7,P,50.4
baseline,none,0,1,28,8,P,50.4
baseline,none,0,1,29,0,I,67.4
baseline,none,0,1,29,1,P,50.3
baseline,none,0,1,29,2,P,50.2
baseline,none,0,1,29,3,P,50.5
baseline,none,0,1,29,4,P,50.7
baseline,none,0,1,29,5,P,50.7
baseline,none,0,1,29,6,P,50.4
baseline,none,0,1,29,7,P,50.4
baseline,none,0,1,29,8,P,50.7
baseline,none,0,1,29,9,P,50.5
baseline,none,0,1,29,10,P,50.4
baseline,none,0,1,29,11,P,50.4
baseline,none,0,1,29,12,P,50.4
baseline,none,0,1,29,13,P,50.2
baseline,none,0,1,29,14,P,50.4
baseline,none,0,1,29,15,P,50.3
baseline,none,0,1,29,16,P,50.3
baseline,none,0,1,29,17,P,50.3
baseline,none,0,1,29,18,P,50.3
baseline,none,0,1,29,19,P,50.2
baseline,none,0,1,29,20,P,50.2
baseline,none,0,1,29,21,P,50.2
baseline,none,0,1,29,22,P,50.3
baseline,none,0,1,29,23,P,50.2
baseline,none,0,1,29,24,P,50.3
baseline,none,0,1,29,25,P,50.3
baseline,none,0,1,29,26,P,50.5
baseline,none,0,1,29,27,P,50.2
baseline,none,0,1,29,28,P,50.3
baseline,none,0,1,29,29,P,50.2
baseline,none,0,1,30,0,I,66.1
baseline,none,0,1,30,1,P,50.3
baseline,none,0,1,30,2,P,50.4
baseline,none,0,1,30,3,P,50.6
baseline,none,0,1,30,4,P,50.2
baseline,none,0,1,30,5,P,50.3
baseline,none,0,1,30,6,P,50.4
baseline,none,0,1,30,7,P,50.4
baseline,none,0,1,30,8,P,50.3
baseline,none,0,1,30,9,P,50.4
baseline,none,0,1,30,10,P,50.3
baseline,none,0,1,30,11,P,50.3
baseline,none,0,1,30,12,P,50.4
baseline,none,0,1,30,13,P,50.5
baseline,none,0,1,30,14,P,50.5
baseline,none,0,1,30,15,P,50.3
baseline,none,0,1,30,16,P,50.4
baseline,none,0,1,30,17,P,50.3
baseline,none,0,1,30,18,P,50.3
baseline,none,0,1,30,19,P,50.4
baseline,none,0,1,30,20,P,50.3
baseline,none,0,1,30,21,P,50.3
baseline,none,0,1,30,22,P,50.3
baseline,none,0,1,30,23,P,50.3
baseline,none,0,1,30,24,P,50.4
baseline,none,0,1,30,25,P,50.3
baseline,none,0,1,30,26,P,50.3
baseline,none,0,1,30,27,P,50.4
baseline,none,0,1,30,28,P,50.4
baseline,none,0,1,30,29,P,50.4
baseline,none,0,1,31,0,I,65.2
baseline,none,0,1,31,1,P,50.4
baseline,none,0,1,31,2,P,50.4
baseline,none,0,1,31,3,P,50.3
baseline,none,0,1,31,4,P,50.4
baseline,none,0,1,31,5,P,50.3
baseline,none,0,1,31,6,P,50.7
baseline,none,0,1,31,7,P,50.5
baseline,none,0,1,31,8,P,50.3
baseline,none,0,1,31,9,P,50.3
baseline,none,0,1,31,10,P,50.5
baseline,none,0,1,31,11,P,50.4
baseline,none,0,1,31,12,P,50.3
baseline,none,0,1,31,13,P,50.3
baseline,none,0,1,31,14,P,50.3
baseline,none,0,1,31,15,P,50.4
baseline,none,0,1,31,16,P,50.4
baseline,none,0,10,0,0,I,50.9
baseline,none,0,10,0,1,P,50.9
baseline,none,0,10,0,2,P,50.8
baseline,none,0,10,0,3,P,50.7
baseline,none,0,10,0,4,P,51.6
baseline,none,0,10,0,5,P,56.0
baseline,none,0,10,0,6,P,61.3
baseline,none,0,10,0,7,P,61.3
baseline,none,0,10,0,8,P,62.4
baseline,none,0,10,0,9,P,62.4
baseline,none,0,10,0,10,P,63.5
baseline,none,0,10,0,11,P,63.5
baseline,none,0,10,0,12,P,63.5
baseline,none,0,10,0,13,P,63.5
baseline,none,0,10,0,14,P,50.2
baseline,none,0,10,0,15,P,50.4
baseline,none,0,10,0,16,P,50.4
baseline,none,0,10,0,17,P,50.4
baseline,none,0,10,0,18,P,50.5
baseline,none,0,10,0,19,P,50.3
baseline,none,0,10,0,20,P,50.3
baseline,none,0,10,0,21,P,50.5
baseline,none,0,10,0,22,P,50.3
baseline,none,0,10,0,23,P,50.3
baseline,none,0,10,0,24,P,50.2
baseline,none,0,10,0,25,P,50.3
baseline,none,0,10,0,26,P,50.3
baseline,none,0,10,0,27,P,50.3
baseline,none,0,10,0,28,P,50.5
baseline,none,0,10,0,29,P,50.5
baseline,none,0,10,1,0,I,50.6
baseline,none,0,10,1,1,P,50.2
baseline,none,0,10,1,2,P,50.2
baseline,none,0,10,1,3,P,50.3
baseline,none,0,10,1,4,P,50.4
baseline,none,0,10,1,5,P,50.2
baseline,none,0,10,1,6,P,50.3
baseline,none,0,10,1,7,P,50.2
baseline,none,0,10,1,8,P,50.2
baseline,none,0,10,1,9,P,50.6
baseline,none,0,10,1,10,P,50.2
baseline,none,0,10,1,11,P,50.3
baseline,none,0,10,1,12,P,50.4
baseline,none,0,10,1,13,P,50.3
baseline,none,0,10,1,14,P,50.2
baseline,none,0,10,1,15,P,50.3
baseline,none,0,10,1,16,P,50.3
baseline,none,0,10,1,17,P,50.5
baseline,none,0,10,1,18,P,50.3
baseline,none,0,10,1,19,P,50.3
baseline,none,0,10,1,20,P,50.2
baseline,none,0,10,1,21,P,50.5
baseline,none,0,10,1,22,P,50.2
baseline,none,0,10,1,23,P,50.3
baseline,none,0,10,1,24,P,50.3
baseline,none,0,10,1,25,P,50.2
baseline,none,0,10,1,26,P,50.2
baseline,none,0,10,1,27,P,50.2
baseline,none,0,10,1,28,P,50.3
baseline,none,0,10,1,29,P,50.2
baseline,none,0,10,2,0,I,52.1
baseline,none,0,10,2,1,P,50.5
baseline,none,0,10,2,2,P,50.4
baseline,none,0,10,2,3,P,50.3
baseline,none,0,10,2,4,P,50.4
baseline,none,0,10,2,5,P,50.2
baseline,none,0,10,2,6,P,50.2
baseline,none,0,10,2,7,P,50.3
baseline,none,0,10,2,8,P,50.3
baseline,none,0,10,2,9,P,50.2
baseline,none,0,10,2,10,P,50.3
baseline,none,0,10,2,11,P,50.3
baseline,none,0,10,2,12,P,50.5
baseline,none,0,10,2,13,P,50.4
baseline,none,0,10,2,14,P,50.3
baseline,none,0,10,2,15,P,50.2
baseline,none,0,10,2,16,P,50.4
baseline,none,0,10,2,17,P,50.3
baseline,none,0,10,2,18,P,50.4
baseline,none,0,10,2,19,P,50.4
baseline,none,0,10,2,20,P,50.3
baseline,none,0,10,2,21,P,50.4
baseline,none,0,10,2,22,P,50.4
baseline,none,0,10,2,23,P,50.3
baseline,none,0,10,2,24,P,50.2
baseline,none,0,10,2,25,P,50.2
baseline,none,0,10,2,26,P,50.2
baseline,none,0,10,2,27,P,50.2
baseline,none,0,10,2,28,P,50.2
baseline,none,0,10,2,29,P,50.2
baseline,none,0,10,3,0,I,51.6
baseline,none,0,10,3,1,P,50.2
baseline,none,0,10,3,2,P,50.2
baseline,none,0,10,3,3,P,50.2
baseline,none,0,10,3,4,P,50.3
baseline,none,0,10,3,5,P,50.3
baseline,none,0,10,3,6,P,50.4
baseline,none,0,10,3,7,P,50.3
baseline,none,0,10,3,8,P,50.4
baseline,none,0,10,3,9,P,50.3
baseline,none,0,10,3,10,P,50.3
baseline,none,0,10,3,11,P,50.3
baseline,none,0,10,3,12,P,50.5
baseline,none,0,10,3,13,P,50.4
baseline,none,0,10,3,14,P,50.5
baseline,none,0,10,3,15,P,50.3
baseline,none,0,10,3,16,P,50.3
baseline,none,0,10,3,17,P,50.4
baseline,none,0,10,3,18,P,50.4
baseline,none,0,10,3,19,P,50.4
baseline,none,0,10,3,20,P,50.3
baseline,none,0,10,3,21,P,50.4
baseline,none,0,10,3,22,P,50.4
baseline,none,0,10,3,23,P,50.4
baseline,none,0,10,3,24,P,50.3
baseline,none,0,10,3,25,P,50.7
baseline,none,0,10,3,26,P,50.5
baseline,none,0,10,3,27,P,50.3
baseline,none,0,10,3,28,P,50.3
baseline,none,0,10,3,29,P,50.3
baseline,none,0,10,4,0,I,50.9
baseline,none,0,10,4,1,P,50.6
baseline,none,0,10,4,2,P,50.5
baseline,none,0,10,4,3,P,50.4
baseline,none,0,10,4,4,P,50.3
baseline,none,0,10,4,5,P,50.2
baseline,none,0,10,4,6,P,50.2
baseline,none,0,10,4,7,P,50.2
baseline,none,0,10,4,8,P,50.3
baseline,none,0,10,4,9,P,50.5
baseline,none,0,10,4,10,P,50.4
baseline,none,0,10,4,11,P,50.4
baseline,none,0,10,5,0,I,50.5
baseline,none,0,10,5,1,P,50.4
baseline,none,0,10,5,2,P,50.4
baseline,none,0,10,5,3,P,50.4
baseline,none,0,10,5,4,P,50.5
baseline,none,0,10,5,5,P,50.4
baseline,none,0,10,5,6,P,50.4
baseline,none,0,10,5,7,P,50.5
baseline,none,0,10,5,8,P,50.4
baseline,none,0,10,5,9,P,50.4
baseline,none,0,10,5,10,P,50.4
baseline,none,0,10,5,11,P,50.9
baseline,none,0,10,5,12,P,50.4
baseline,none,0,10,5,13,P,50.5
baseline,none,0,10,5,14,P,50.6
baseline,none,0,10,5,15,P,50.4
baseline,none,0,10,5,16,P,50.2
baseline,none,0,10,5,17,P,50.3
baseline,none,0,10,5,18,P,50.2
baseline,none,0,10,5,19,P,50.2
baseline,none,0,10,5,20,P,50.2
baseline,none,0,10,5,21,P,50.3
baseline,none,0,10,5,22,P,50.2
baseline,none,0,10,5,23,P,50.4
baseline,none,0,10,5,24,P,50.3
baseline,none,0,10,5,25,P,50.3
baseline,none,0,10,5,26,P,50.3
baseline,none,0,10,5,27,P,50.2
baseline,none,0,10,5,28,P,50.3
baseline,none,0,10,5,29,P,50.3
baseline,none,0,10,6,0,I,55.9
baseline,none,0,10,6,1,P,50.2
baseline,none,0,10,6,2,P,50.4
baseline,none,0,10,6,3,P,50.4
baseline,none,0,10,6,4,P,50.5
baseline,none,0,10,6,5,P,50.3
baseline,none,0,10,6,6,P,50.2
baseline,none,0,10,6,7,P,50.3
baseline,none,0,10,6,8,P,50.3
baseline,none,0,10,6,9,P,50.4
baseline,none,0,10,6,10,P,50.3
baseline,none,0,10,6,11,P,50.4
baseline,none,0,10,6,12,P,50.3
baseline,none,0,10,6,13,P,50.2
baseline,none,0,10,6,14,P,50.4
baseline,none,0,10,6,15,P,50.6
baseline,none,0,10,6,16,P,50.3
baseline,none,0,10,6,17,P,50.3
baseline,none,0,10,6,18,P,50.5
baseline,none,0,10,6,19,P,50.2
baseline,none,0,10,6,20,P,50.7
baseline,none,0,10,6,21,P,50.3
baseline,none,0,10,6,22,P,50.3
baseline,none,0,10,6,23,P,50.4
baseline,none,0,10,6,24,P,50.3
baseline,none,0,10,6,25,P,50.4
baseline,none,0,10,6,26,P,50.3
baseline,none,0,10,6,27,P,50.4
baseline,none,0,10,6,28,P,50.4
baseline,none,0,10,6,29,P,50.4
baseline,none,0,10,7,0,I,57.5
baseline,none,0,10,7,1,P,50.4
baseline,none,0,10,7,2,P,50.4
baseline,none,0,10,7,3,P,50.5
baseline,none,0,10,7,4,P,50.4
baseline,none,0,10,7,5,P,50.3
baseline,none,0,10,7,6,P,50.4
baseline,none,0,10,7,7,P,50.4
baseline,none,0,10,7,8,P,50.4
baseline,none,0,10,7,9,P,50.4
baseline,none,0,10,7,10,P,50.3
baseline,none,0,10,7,11,P,50.4
baseline,none,0,10,7,12,P,50.3
baseline,none,0,10,7,13,P,50.3
baseline,none,0,10,7,14,P,50.4
baseline,none,0,10,7,15,P,50.3
baseline,none,0,10,7,16,P,50.4
baseline,none,0,10,7,17,P,50.4
baseline,none,0,10,7,18,P,50.5
baseline,none,0,10,7,19,P,50.3
baseline,none,0,10,7,20,P,50.3
baseline,none,0,10,7,21,P,50.3
baseline,none,0,10,7,22,P,50.2
baseline,none,0,10,7,23,P,50.4
baseline,none,0,10,7,24,P,50.4
baseline,none,0,10,7,25,P,50.5
baseline,none,0,10,7,26,P,50.4
baseline,none,0,10,7,27,P,50.6
baseline,none,0,10,7,28,P,50.4
baseline,none,0,10,7,29,P,50.4
baseline,none,0,10,8,0,I,60.5
baseline,none,0,10,8,1,P,50.3
baseline,none,0,10,8,2,P,50.3
baseline,none,0,10,8,3,P,50.7
baseline,none,0,10,8,4,P,50.4
baseline,none,0,10,8,5,P,50.3
baseline,none,0,10,8,6,P,50.3
baseline,none,0,10,8,7,P,50.3
baseline,none,0,10,8,8,P,50.3
baseline,none,0,10,8,9,P,50.6
baseline,none,0,10,8,10,P,50.3
baseline,none,0,10,8,11,P,50.6
baseline,none,0,10,8,12,P,50.4
baseline,none,0,10,8,13,P,50.5
baseline,none,0,10,8,14,P,50.5
baseline,none,0,10,8,15,P,50.6
baseline,none,0,10,8,16,P,50.6
baseline,none,0,10,8,17,P,50.5
baseline,none,0,10,8,18,P,50.6
baseline,none,0,10,8,19,P,51.3
baseline,none,0,10,8,20,P,50.5
baseline,none,0,10,8,21,P,50.4
baseline,none,0,10,8,22,P,50.6
baseline,none,0,10,8,23,P,50.5
baseline,none,0,10,8,24,P,50.5
baseline,none,0,10,8,25,P,50.5
baseline,none,0,10,8,26,P,50.6
baseline,none,0,10,8,27,P,50.5
baseline,none,0,10,8,28,P,50.5
baseline,none,0,10,8,29,P,54.0
baseline,none,0,10,9,0,I,68.6
baseline,none,0,10,9,1,P,50.2
baseline,none,0,10,9,2,P,50.4
baseline,none,0,10,9,3,P,50.4
baseline,none,0,10,9,4,P,50.3
baseline,none,0,10,9,5,P,50.4
baseline,none,0,10,9,6,P,50.6
baseline,none,0,10,9,7,P,50.6
baseline,none,0,10,9,8,P,50.6
baseline,none,0,10,9,9,P,50.4
baseline,none,0,10,9,10,P,50.3
baseline,none,0,10,9,11,P,50.5
baseline,none,0,10,9,12,P,50.3
baseline,none,0,10,9,13,P,50.5
baseline,none,0,10,9,14,P,50.4
baseline,none,0,10,9,15,P,50.5
baseline,none,0,10,9,16,P,50.3
baseline,none,0,10,9,17,P,50.3
baseline,none,0,10,9,18,P,50.3
baseline,none,0,10,9,19,P,50.3
baseline,none,0,10,9,20,P,50.3
baseline,none,0,10,9,21,P,50.3
baseline,none,0,10,9,22,P,50.5
baseline,none,0,10,9,23,P,50.4
baseline,none,0,10,9,24,P,50.3
baseline,none,0,10,9,25,P,50.4
baseline,none,0,10,9,26,P,50.5
baseline,none,0,10,9,27,P,50.3
baseline,none,0,10,9,28,P,50.4
baseline,none,0,10,9,29,P,50.4
baseline,none,0,10,10,0,I,72.3
baseline,none,0,10,10,1,P,50.5
baseline,none,0,10,10,2,P,50.3
baseline,none,0,10,10,3,P,50.4
baseline,none,0,10,10,4,P,50.3
baseline,none,0,10,10,5,P,50.2
baseline,none,0,10,10,6,P,50.3
baseline,none,0,10,10,7,P,50.2
baseline,none,0,10,10,8,P,50.3
baseline,none,0,10,10,9,P,50.4
baseline,none,0,10,10,10,P,50.4
baseline,none,0,10,10,11,P,50.3
baseline,none,0,10,10,12,P,50.3
baseline,none,0,10,10,13,P,50.5
baseline,none,0,10,10,14,P,50.3
baseline,none,0,10,10,15,P,50.3
baseline,none,0,10,10,16,P,50.6
baseline,none,0,10,10,17,P,50.6
baseline,none,0,10,10,18,P,50.5
baseline,none,0,10,10,19,P,50.3
baseline,none,0,10,10,20,P,50.3
baseline,none,0,10,10,21,P,50.3
baseline,none,0,10,10,22,P,50.3
baseline,none,0,10,10,23,P,50.4
baseline,none,0,10,10,24,P,50.4
baseline,none,0,10,10,25,P,50.9
baseline,none,0,10,10,26,P,50.6
baseline,none,0,10,10,27,P,50.8
baseline,none,0,10,10,28,P,50.6
baseline,none,0,10,10,29,P,50.6
baseline,none,0,10,11,0,I,74.5
baseline,none,0,10,11,1,P,50.2
baseline,none,0,10,11,2,P,50.4
baseline,none,0,10,11,3,P,50.6
baseline,none,0,10,11,4,P,50.4
baseline,none,0,10,11,5,P,50.5
baseline,none,0,10,11,6,P,50.7
baseline,none,0,10,11,7,P,50.5
baseline,none,0,10,11,8,P,50.4
baseline,none,0,10,11,9,P,50.3
baseline,none,0,10,11,10,P,50.4
baseline,none,0,10,11,11,P,50.3
baseline,none,0,10,11,12,P,50.3
baseline,none,0,10,11,13,P,50.5
baseline,none,0,10,11,14,P,50.3
baseline,none,0,10,11,15,P,50.5
baseline,none,0,10,11,16,P,50.3
baseline,none,0,10,11,17,P,50.4
baseline,none,0,10,11,18,P,50.4
baseline,none,0,10,11,19,P,50.4
baseline,none,0,10,11,20,P,50.3
baseline,none,0,10,11,21,P,50.4
baseline,none,0,10,11,22,P,50.4
baseline,none,0,10,11,23,P,50.4
baseline,none,0,10,11,24,P,50.5
baseline,none,0,10,11,25,P,50.5
baseline,none,0,10,11,26,P,50.5
baseline,none,0,10,11,27,P,50.4
baseline,none,0,10,11,28,P,50.4
baseline,none,0,10,11,29,P,50.4
baseline,none,0,10,12,0,I,71.5
baseline,none,0,10,12,1,P,50.2
baseline,none,0,10,12,2,P,50.3
baseline,none,0,10,12,3,P,50.5
baseline,none,0,10,12,4,P,50.5
baseline,none,0,10,12,5,P,50.7
baseline,none,0,10,12,6,P,50.6
baseline,none,0,10,12,7,P,50.5
baseline,none,0,10,12,8,P,50.3
baseline,none,0,10,12,9,P,50.5
baseline,none,0,10,12,10,P,50.3
baseline,none,0,10,12,11,P,50.4
baseline,none,0,10,12,12,P,50.3
baseline,none,0,10,12,13,P,50.5
baseline,none,0,10,12,14,P,50.3
baseline,none,0,10,12,15,P,50.3
baseline,none,0,10,12,16,P,50.3
baseline,none,0,10,12,17,P,50.5
baseline,none,0,10,12,18,P,50.3
baseline,none,0,10,12,19,P,50.3
baseline,none,0,10,12,20,P,50.3
baseline,none,0,10,12,21,P,50.4
baseline,none,0,10,12,22,P,50.5
baseline,none,0,10,12,23,P,50.6
baseline,none,0,10,12,24,P,50.5
baseline,none,0,10,12,25,P,50.3
baseline,none,0,10,12,26,P,50.5
baseline,none,0,10,12,27,P,50.4
baseline,none,0,10,12,28,P,50.6
baseline,none,0,10,12,29,P,50.5
baseline,none,0,10,13,0,I,73.1
baseline,none,0,10,13,1,P,50.3
baseline,none,0,10,13,2,P,50.3
baseline,none,0,10,13,3,P,50.3
baseline,none,0,10,13,4,P,50.3
baseline,none,0,10,13,5,P,50.4
baseline,none,0,10,13,6,P,50.5
baseline,none,0,10,13,7,P,50.4
baseline,none,0,10,13,8,P,50.4
baseline,none,0,10,13,9,P,50.4
baseline,none,0,10,13,10,P,50.5
baseline,none,0,10,13,11,P,50.3
baseline,none,0,10,13,12,P,50.3
baseline,none,0,10,13,13,P,50.3
baseline,none,0,10,13,14,P,50.4
baseline,none,0,10,13,15,P,50.7
baseline,none,0,10,13,16,P,50.4
baseline,none,0,10,13,17,P,50.3
baseline,none,0,10,13,18,P,50.5
baseline,none,0,10,13,19,P,50.5
baseline,none,0,10,13,20,P,50.5
baseline,none,0,10,13,21,P,50.4
baseline,none,0,10,13,22,P,50.4
baseline,none,0,10,13,23,P,50.6
baseline,none,0,10,13,24,P,50.7
baseline,none,0,10,13,25,P,51.4
baseline,none,0,10,13,26,P,50.5
baseline,none,0,10,13,27,P,50.4
baseline,none,0,10,13,28,P,50.3
baseline,none,0,10,13,29,P,50.3
baseline,none,0,10,14,0,I,70.8
baseline,none,0,10,14,1,P,50.2
baseline,none,0,10,14,2,P,50.3
baseline,none,0,10,14,3,P,50.4
baseline,none,0,10,14,4,P,50.3
baseline,none,0,10,14,5,P,50.5
baseline,none,0,10,14,6,P,50.6
baseline,none,0,10,14,7,P,50.5
baseline,none,0,10,14,8,P,50.3
baseline,none,0,10,14,9,P,50.4
baseline,none,0,10,14,10,P,50.3
baseline,none,0,10,14,11,P,50.3
baseline,none,0,10,14,12,P,50.6
baseline,none,0,10,14,13,P,50.3
baseline,none,0,10,14,14,P,50.5
baseline,none,0,10,14,15,P,50.3
baseline,none,0,10,14,16,P,50.3
baseline,none,0,10,14,17,P,50.4
baseline,none,0,10,14,18,P,50.3
baseline,none,0,10,14,19,P,50.3
baseline,none,0,10,14,20,P,50.5
baseline,none,0,10,14,21,P,50.7
baseline,none,0,10,14,22,P,50.5
baseline,none,0,10,14,23,P,50.4
baseline,none,0,10,14,24,P,50.5
baseline,none,0,10,14,25,P,50.4
baseline,none,0,10,14,26,P,50.6
baseline,none,0,10,14,27,P,50.5
baseline,none,0,10,14,28,P,50.3
baseline,none,0,10,14,29,P,50.3
baseline,none,0,10,15,0,I,69.2
baseline,none,0,10,15,1,P,50.2
baseline,none,0,10,15,2,P,50.3
baseline,none,0,10,15,3,P,50.4
baseline,none,0,10,15,4,P,50.3
baseline,none,0,10,15,5,P,50.3
baseline,none,0,10,15,6,P,50.3
baseline,none,0,10,15,7,P,50.5
baseline,none,0,10,15,8,P,50.2
baseline,none,0,10,15,9,P,50.4
baseline,none,0,10,15,10,P,50.5
baseline,none,0,10,15,11,P,50.4
baseline,none,0,10,15,12,P,50.4
baseline,none,0,10,15,13,P,50.4
baseline,none,0,10,15,14,P,50.5
baseline,none,0,10,15,15,P,50.5
baseline,none,0,10,15,16,P,50.4
baseline,none,0,10,15,17,P,50.4
baseline,none,0,10,15,18,P,50.3
baseline,none,0,10,15,19,P,50.3
baseline,none,0,10,15,20,P,51.2
baseline,none,0,10,15,21,P,50.5
baseline,none,0,10,15,22,P,50.4
baseline,none,0,10,15,23,P,51.0
baseline,none,0,10,15,24,P,50.8
baseline,none,0,10,15,25,P,50.5
baseline,none,0,10,15,26,P,50.5
baseline,none,0,10,15,27,P,50.5
baseline,none,0,10,15,28,P,50.5
baseline,none,0,10,15,29,P,50.5
baseline,none,0,10,16,0,I,69.7
baseline,none,0,10,16,1,P,50.2
baseline,none,0,10,16,2,P,50.5
baseline,none,0,10,16,3,P,50.4
baseline,none,0,10,16,4,P,50.4
baseline,none,0,10,16,5,P,50.4
baseline,none,0,10,16,6,P,50.3
baseline,none,0,10,16,7,P,50.3
baseline,none,0,10,16,8,P,50.3
baseline,none,0,10,16,9,P,50.3
baseline,none,0,10,16,10,P,50.4
baseline,none,0,10,16,11,P,50.4
baseline,none,0,10,16,12,P,50.5
baseline,none,0,10,16,13,P,50.4
baseline,none,0,10,16,14,P,50.3
baseline,none,0,10,16,15,P,50.5
baseline,none,0,10,16,16,P,50.5
baseline,none,0,10,16,17,P,50.5
baseline,none,0,10,16,18,P,50.5
baseline,none,0,10,16,19,P,50.5
baseline,none,0,10,16,20,P,50.4
baseline,none,0,10,16,21,P,50.3
baseline,none,0,10,16,22,P,50.3
baseline,none,0,10,16,23,P,50.2
baseline,none,0,10,16,24,P,50.3
baseline,none,0,10,16,25,P,50.3
baseline,none,0,10,17,0,I,73.3
